Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+
93_Scapto.030	Bacteria	5449	104	58	23.28	11.38	66.67	1284676	0	641	641	2109	2109	2004	2004	13000	13000	36.1	1.44	83.85	11	1809	82	12	9	1	0	0
93_Scapto.031	Bacteria	5449	104	58	47.41	13.79	10.00	5883908	0	2979	2979	2014	2014	1975	1975	59526	59526	29.9	2.24	81.41	11	7791	75	23	4	2	0	0
93_Scapto.032	Bacteria	5449	104	58	86.21	54.67	9.57	4009613	0	1733	1733	2718	2718	2313	2313	23076	23076	45.2	2.02	86.29	11	5182	10	37	37	14	6	0
93_Scapto.033	Bacteria	5449	104	58	25.86	21.79	67.57	1519449	0	789	789	1919	1919	1925	1925	49734	49734	44.7	1.80	92.46	11	1828	78	8	7	1	9	1
93_Scapto.034	Bacteria	5449	104	58	43.17	20.30	38.89	870757	0	357	357	2860	2860	2439	2439	17431	17431	37.9	1.21	88.34	11	1201	66	24	12	2	0	0
93_Scapto.035	Bacteria	5449	104	58	66.54	35.92	11.11	2347798	0	1113	1113	2254	2254	2109	2109	17362	17362	34.9	1.54	86.58	11	3355	57	26	18	3	0	0
93_Scapto.036	Bacteria	5449	104	58	22.57	3.45	0.00	1511167	0	681	681	2391	2391	2219	2219	57405	57405	37.2	2.14	87.52	11	2141	87	15	2	0	0	0
93_Scapto.037	Bacteria	5449	104	58	70.91	46.24	63.11	1777924	0	864	864	2183	2183	2057	2057	18652	18652	40.6	1.45	88.83	11	2361	24	35	27	12	5	1
93_Scapto.038	Bacteria	5449	104	58	31.61	5.96	10.00	2133739	0	1191	1191	1743	1743	1791	1791	12291	12291	37.8	2.09	80.87	11	2930	59	35	10	0	0	0
93_Scapto.039	Bacteria	5449	104	58	85.34	38.29	25.00	3593530	0	1924	1924	1937	1937	1867	1867	16672	16672	45.1	2.33	85.69	11	4717	11	54	31	5	3	0
93_Scapto.040	Bacteria	5449	104	58	64.18	35.01	32.73	3516477	0	2271	2271	1480	1480	1548	1548	10947	10947	52.4	3.35	87.79	11	4921	37	35	22	9	1	0
